obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,1.0,0.16720346283821505,12.383957862854004,38.81764602661133,0.07462414354085922,0.7273626327514648,15.2806396484375,38.58366012573242,-0.13794931769371033,0.5807749629020691,8.519957542419434,-0.07729873806238174,0.44335129857063293,29.73134328358209,67.0,-9.981621742248535,-9.981621742248535,495.2738952636719,495.2738952636719,433.7275233268738,67.0,1,2000,4.611189957831481,-15.9511079788208,1402.4932861328125,0.4223684072494507
0.0,1.0,0.1370306733903066,51.87192153930664,65.69667053222656,0.22804149985313416,0.79921555519104,58.94281005859375,62.236549377441406,0.1405085325241089,0.5675760507583618,33.286582946777344,-0.0790322795510292,0.4040372669696808,45.11764705882353,85.0,164.55010986328125,164.55010986328125,713.7742919921875,713.7742919921875,855.8840537071228,85.0,2,4000,4.673530231898409,-66.18548583984375,1563.88330078125,0.360509991645813
0.0,1.0,0.11686267184170265,82.40959930419922,89.29364776611328,0.5564335584640503,0.6217013597488403,93.10946655273438,82.3280029296875,0.14438121020793915,0.7330206036567688,58.36990737915039,-0.07988112419843674,0.3864847421646118,58.96969696969697,99.0,348.47186279296875,348.47186279296875,880.694580078125,880.694580078125,1276.207859992981,99.0,3,6000,4.70142849616441,-113.40276336669922,1499.110595703125,0.4036141633987427
0.0,1.0,0.09966297130484332,111.22047424316406,112.41720581054688,0.5181365013122559,0.6047571897506714,125.71138763427734,101.32926940917969,0.5128244757652283,0.5704397559165955,80.63936614990234,-0.07780104130506516,0.3676200211048126,70.13392857142857,112.0,475.83941650390625,546.593017578125,994.2921752929688,962.6829223632812,1696.551650762558,112.0,4,8000,4.715447358413284,-154.218994140625,1554.4185791015625,0.2901593744754791
0.0,1.0,0.08670309447319521,147.72845458984375,126.92322540283203,0.4193728566169739,0.6461230516433716,161.99972534179688,113.41477966308594,0.5065215826034546,0.5352510809898376,101.79290008544922,-0.07721715420484543,0.35971400141716003,79.7258064516129,124.0,579.7330322265625,719.1849365234375,1040.1207275390625,1004.4219360351562,2116.818520784378,124.0,5,10000,4.724070534064745,-195.71112060546875,1616.724853515625,0.09834299236536026
